experiment,repetition,sampleIndex,raw,filtered
12,1,371,361,361
12,1,372,361,361
12,1,373,362,362
12,1,374,362,362
12,1,375,361,361
12,1,376,361,361
12,1,377,364,364
12,1,378,364,364
12,1,379,364,364
12,1,380,364,364
12,1,381,365,365
12,1,382,365,365
12,1,383,365,365
12,1,384,365,365
12,1,385,366,366
12,1,386,366,366
12,1,387,366,366
12,1,388,366,366
12,1,389,364,364
12,1,390,364,364
12,1,391,359,359
12,1,392,359,359
12,1,393,359,359
12,1,394,359,359
12,1,395,359,359
12,1,396,359,359
12,1,397,359,359
12,1,398,360,360
12,1,399,360,360
12,1,400,360,360
12,1,401,360,360
12,1,402,364,364
12,1,403,364,364
12,1,404,365,365
12,1,405,365,365
12,1,406,367,367
12,1,407,367,367
12,1,408,366,366
12,1,409,369,369
12,1,410,369,369
12,1,411,369,369
12,1,412,369,369
12,1,413,369,369
12,1,414,369,369
12,1,415,368,368
12,1,416,368,368
